id,value
id_0,9.81641876901183
id_1,18.180011718196464
id_2,23.805921810857615
id_3,10.472347822923293
id_4,27.47240481365618
id_5,23.014450987020734
id_6,22.743890629596454
id_7,30.40392854805439
id_8,16.279652371196097
id_9,59.27807865431429
id_10,12.140747515297019
id_11,11.93589974868042
id_12,64.38853044995683
id_13,51.97388482982257
id_14,21.824910235628984
id_15,12.736569153514367
id_16,31.002092274337024
id_17,69.12713404391937
id_18,0.8287324443907653
id_19,16.376899704621767
id_20,41.794746024447235
id_21,75.01565455527985
id_22,10.002315710790526
id_23,17.06003520758553
id_24,15.879261050599107
id_25,39.84124852589462
id_26,13.339685707985149
id_27,70.50326318059923
id_28,6.3653778551837
id_29,55.99262675111813
id_30,21.63602009981666
id_31,12.130599321574977
id_32,7.7187758172786705
id_33,20.247869376696652
id_34,30.059986972772904
id_35,37.7906855993628
id_36,43.726322505516826
id_37,32.270737292405386
id_38,43.58997285482974
id_39,37.42555514139109
id_40,8.407943190697425
id_41,40.9898622963692
id_42,32.78259954794138
id_43,51.213500086501156
id_44,18.82633934479406
id_45,35.81734048715717
id_46,24.874505077178046
id_47,10.499765880128917
id_48,25.53538591931401
id_49,31.100391356747913
id_50,23.591416392417393
id_51,7.520915723115341
id_52,18.21661199951606
id_53,53.30162785826493
id_54,15.212938098661535
id_55,36.044997671100205
id_56,34.05649826577544
id_57,20.27376241061848
id_58,58.49547963117785
id_59,22.921095730523067
id_60,16.713491494592397
id_61,40.77485220309688
id_62,11.90067641839534
id_63,48.061425503226836
id_64,13.8056269889714
id_65,16.397134226279043
id_66,14.417560691889847
id_67,2.318307061191776
id_68,44.74824808914407
id_69,27.824159989664082
id_70,18.592269413295583
id_71,40.37630530801903
id_72,59.92755325509389
id_73,7.691281290562284
id_74,15.831725249764483
id_75,6.407589310770169
id_76,42.06056562752142
id_77,16.611714124554716
id_78,19.433541941733353
id_79,21.65781646677731
id_80,22.57041123715517
id_81,41.67914457335354
id_82,20.30132376822518
id_83,94.59199438471866
id_84,38.7803819125139
id_85,30.70513342026317
id_86,22.531810516976492
id_87,34.67144588440197
id_88,23.83772323487117
id_89,18.427771413151067
id_90,27.410016489789836
id_91,42.44588100287267
id_92,7.974021005242628
id_93,39.97062274339114
id_94,46.48567942536305
id_95,18.018476394033936
id_96,32.21503745756683
id_97,12.787137268750168
id_98,22.918519281837614
id_99,4.310486827242397
id_100,16.473613065525736
id_101,28.08618724354486
id_102,9.923126058425876
id_103,16.413304455231213
id_104,25.006615224510966
id_105,39.47231071025056
id_106,32.7847483504636
id_107,6.81850595179292
id_108,5.799180174953089
id_109,79.58336331923762
id_110,47.63347862732566
id_111,16.57333152931602
id_112,27.53552867438578
id_113,18.799128656582543
id_114,13.221809650962417
id_115,24.696214936850545
id_116,26.55098248083122
id_117,10.253859397936719
id_118,17.445819061200716
id_119,18.757781491034
id_120,85.1308517652316
id_121,29.59564279693182
id_122,34.64085611291024
id_123,26.473807017435405
id_124,8.49664129026264
id_125,39.72295280265134
id_126,10.042130291679342
id_127,20.21993625752922
id_128,29.924782061640116
id_129,65.67296252147338
id_130,22.421937534353194
id_131,24.433673871069164
id_132,56.31754747556058
id_133,15.864057620007996
id_134,13.959941350731178
id_135,3.0966515920863102
id_136,13.421603546483247
id_137,59.37590153294906
id_138,20.58271802216678
id_139,7.514510174026135
id_140,31.163668826877693
id_141,25.88667752406473
id_142,45.69358105388674
id_143,29.935465472631822
id_144,16.875987076416546
id_145,28.65751687718951
id_146,11.765127069474902
id_147,50.87809323609358
id_148,20.957792804573554
id_149,39.36456361186651
id_150,9.15269574016746
id_151,8.490446835145754
id_152,24.13333916287561
id_153,7.193024261505251
id_154,14.770280164709131
id_155,42.82259118804316
id_156,8.962408644029615
id_157,36.49253368363087
id_158,15.252825328344743
id_159,19.820658701526426
id_160,42.47929358661298
id_161,18.517486353722298
id_162,14.404532351427003
id_163,6.449021291989788
id_164,53.764098899935384
id_165,30.694501908377244
id_166,-0.671480959699136
id_167,16.389953660583735
id_168,63.59222747931641
id_169,14.611559993995908
id_170,67.39239578122316
